table_id,num_classes,feature_column,global_node_id,layer,node_in_layer,feature_type,cardinality,observation_type,gt_importance,single_feature_balanced_accuracy,permutation_importance,drop_column_importance
16,3,7,27,3,4,continuous,0,continuous_scalar,0.24840373019632653,0.6759398496240602,0.3143859649122807,0.03421052631578947
16,3,8,29,3,6,continuous,0,continuous_scalar,0.21243144159950256,0.39749373433583957,0.11636591478696742,0.040476190476190554
16,3,9,17,2,3,categorical,3,prototype_discretization,0.0021705150430219693,0.4047619047619048,-0.019047619047619046,0.029448621553884613
16,3,10,9,1,1,categorical,3,prototype_discretization,0.0004941320054782876,0.3547619047619048,-0.011904761904761885,0.005639097744360888
16,3,11,12,1,4,categorical,2,prototype_discretization,0.0010329018087683161,0.34761904761904766,-0.0047619047619047675,-0.018170426065162837
16,3,12,18,2,4,categorical,2,threshold_binning,0.011090779719011129,0.3634085213032581,0.0,-0.011904761904761862
16,3,13,23,3,0,categorical,2,threshold_binning,0.006368685723910508,0.3238095238095238,0.0070175438596491,0.010401002506265633
16,3,14,22,2,8,continuous,0,continuous_scalar,0.2485012581339289,0.5902255639097744,0.1201754385964912,0.0508771929824563
16,3,15,11,1,3,categorical,3,threshold_binning,0.02196181080523245,0.39010025062656645,0.0,-0.0357142857142857
17,2,0,19,2,4,categorical,3,threshold_binning,0.08719106340726421,0.7904040404040404,0.06843434343434343,0.015151515151515138
17,2,1,18,2,3,continuous,0,continuous_scalar,0.04907512064781881,0.595959595959596,-0.00277777777777779,0.0
17,2,2,21,2,6,continuous,0,continuous_scalar,0.019192297161441933,0.6363636363636364,0.002525252525252508,0.0
17,2,3,27,3,4,categorical,3,prototype_discretization,0.10423195655135335,0.8068181818181819,-0.01111111111111116,-0.0277777777777779
17,2,4,14,1,6,categorical,2,prototype_discretization,0.05095870539645572,0.5694444444444444,0.0,0.0
17,2,5,28,3,5,continuous,0,continuous_scalar,0.15836901586138333,0.8851010101010102,0.08333333333333326,-0.01388888888888895
