table_id,num_classes,feature_column,global_node_id,layer,node_in_layer,feature_type,cardinality,observation_type,gt_importance,single_feature_balanced_accuracy,permutation_importance,drop_column_importance
65,4,2,0,0,0,continuous,0,continuous_scalar,0.0024850719796152875,0.2562770562770562,0.0037037037037037203,0.0092592592592593
65,4,3,2,0,2,continuous,0,continuous_scalar,0.013775929861773593,0.1869047619047619,0.00242424242424244,0.0092592592592593
65,4,4,7,0,7,continuous,0,continuous_scalar,0.000903170548748712,0.2226190476190476,0.015016835016835062,0.0277777777777779
65,4,5,24,3,1,continuous,0,continuous_scalar,0.7388669581437002,0.8531986531986533,0.6443746993746994,0.7063732563732564
65,4,6,21,2,4,continuous,0,continuous_scalar,0.007569622901108977,0.27614237614237613,0.0018518518518518602,0.0185185185185186
65,4,7,5,0,5,continuous,0,continuous_scalar,0.12126887801180719,0.28149350649350646,0.03872053872053878,0.05976430976430969
65,4,8,18,2,1,continuous,0,continuous_scalar,0.10328411513198406,0.17376142376142373,0.020370370370370462,0.0185185185185186
66,3,0,3,0,3,continuous,0,continuous_scalar,0.06925230507562816,0.39040904648890135,-0.02146214342221604,-0.029038112522685955
66,3,1,5,0,5,categorical,5,prototype_discretization,0.03714293613505686,0.5195681511470985,-0.008641630601703176,-0.006049606775559657
66,3,2,23,3,0,continuous,0,continuous_scalar,0.006230003559893075,0.3329377821210852,-0.00460235469309882,-0.0047233468286098645
66,3,3,12,1,4,continuous,0,continuous_scalar,0.2232695159772548,0.48548094373865697,0.010572851226208746,0.0013262599469495706
66,3,4,26,3,3,continuous,0,continuous_scalar,0.203440707769548,0.534110475126809,0.014784308250732936,-0.004002047559216293
66,3,5,32,3,9,continuous,0,continuous_scalar,0.02326743652447581,0.25862068965517243,-0.01118246544743826,0.02975941179207975
66,3,6,10,1,2,continuous,0,continuous_scalar,0.1893168436346569,0.43080180557494535,-0.0020382521289961987,-0.006049606775559657
66,3,7,16,2,2,continuous,0,continuous_scalar,0.2480802513234864,0.5238261436083578,0.14756386988691889,-0.06484713109032525
67,2,0,23,2,5,continuous,0,continuous_scalar,0.2248069200387386,0.5409266409266409,0.021930501930501965,0.054826254826254806
67,2,1,14,1,6,continuous,0,continuous_scalar,0.004291942729695311,0.5416988416988417,0.027181467181467234,0.02857142857142858
67,2,2,22,2,4,continuous,0,continuous_scalar,0.11926028091754512,0.5146718146718147,-0.0070270270270269995,-0.055598455598455554
67,2,3,7,0,7,continuous,0,continuous_scalar,0.005403636966457158,0.5092664092664092,0.002702702702702786,0.03976833976833982
67,2,4,12,1,4,continuous,0,continuous_scalar,0.026486376529819392,0.6258687258687259,-0.012432432432432394,-0.0007722007722007485
67,2,5,5,0,5,continuous,0,continuous_scalar,0.0004016370257877512,0.5123552123552123,0.03003861003861008,0.06756756756756754
67,2,6,2,0,2,continuous,0,continuous_scalar,6.659867319381402e-06,0.49961389961389957,0.007490347490347493,-0.0023166023166023564
67,2,7,13,1,5,categorical,3,threshold_binning,0.14025300997885223,0.6061776061776062,0.024787644787644857,0.013513513513513598
67,2,8,29,3,5,continuous,0,continuous_scalar,0.4398409820850343,0.48532818532818534,0.02154440154440156,0.027027027027027084
67,2,9,19,2,1,categorical,3,threshold_binning,0.0011882761196575862,0.5019305019305019,0.02718146718146721,0.011196911196911241
67,2,10,20,2,2,continuous,0,continuous_scalar,0.009589231810702483,0.5536679536679536,0.012123552123552183,0.011196911196911241
67,2,11,4,0,4,continuous,0,continuous_scalar,0.028471045930390706,0.4980694980694981,0.009884169884169935,-0.015057915057915094
68,4,0,4,0,4,categorical,2,prototype_discretization,0.0013090144788416424,0.21071428571428574,0.0033333333333333435,0.005952380952380931
68,4,1,30,3,5,continuous,0,continuous_scalar,0.1412289810710044,0.4916666666666667,0.0009523809523809712,0.010714285714285787
68,4,2,11,1,3,continuous,0,continuous_scalar,0.21385804178563012,0.7142857142857142,0.004047619047619122,0.005952380952380931
68,4,3,6,0,6,continuous,0,continuous_scalar,0.11063390943164347,0.6285714285714286,-0.01880952380952374,0.040476190476190554
68,4,4,18,2,0,continuous,0,continuous_scalar,0.0086741581459543,0.6047619047619048,-0.023095238095238012,0.02261904761904765
68,4,5,9,1,1,continuous,0,continuous_scalar,0.004421964265683014,0.1845238095238095,-0.029999999999999916,0.010714285714285787
